16  29
28	22	6	6.34	13	4	16	1	5	4	82.4	70.7	40.2	29.5	64.8	0.455	7.86	23.2	0.339	15.6	21.2	0.737	11.9	40	15	8.07	5.18	13.1	16.9	0
24	22	2	5.36	13	1	11	0	7	1	84.4	66.4	40.2	31.1	63	0.493	10.3	24.7	0.418	11.9	17	0.697	12.9	36.5	17	8.96	3.75	12.4	17.2	0
30	22	8	6.99	14	6	11	1	6	6	73	63.3	40	25.8	56.8	0.454	7.47	20.4	0.367	14	17	0.822	9.87	35	13.2	5.3	2.77	11.1	16.2	0
28	20	8	8.91	14	6	11	3	7	4	77	68.3	40.4	28.5	59.8	0.476	9.71	26.5	0.367	10.3	16.1	0.642	8.46	36.1	15.9	7.07	3.54	11.1	15.5	0
26	26	0	3.43	15	0	12	0	7	0	92.1	69.1	40	34.2	62	0.551	7.31	20	0.365	16.5	22.7	0.727	9.58	37.9	18.3	8.31	2.85	12.1	16.7	0
27	24	3	4.14	14	3	15	0	5	3	77.6	57.9	40	27.4	61.6	0.444	9.33	25.9	0.361	13.6	18.3	0.741	14.3	41.1	14.1	8.19	4.67	10.9	18.7	0
29	23	6	12.67	16	4	11	2	9	3	81.4	69.2	40.5	29.3	58.9	0.499	6.79	18.1	0.376	15.9	23.1	0.691	10.8	40.4	16.3	5.72	2.83	13.2	17.9	0
29	21	8	11.38	14	6	14	2	6	4	83.8	71.9	40.2	29.8	63.4	0.469	9.76	25.3	0.386	14.5	20.3	0.713	11.3	40.1	19.1	5.59	4.52	9.52	14.9	0
27	18	9	8.88	11	6	11	2	4	6	82.1	75.3	40.2	29	62.7	0.463	8.15	23.3	0.35	15.9	21.3	0.746	11.5	38.3	12.3	8.07	2.78	11.7	17.3	0
29	16	13	12.86	9	11	11	6	4	6	68.8	65	40	24.1	52.9	0.456	8.07	22.9	0.353	12.5	17.8	0.702	6.48	33.3	13.3	5	3.38	11.2	14.9	0
30	21	9	13.58	12	8	10	4	7	4	77.3	71	40.3	26.3	57.3	0.46	8.23	22.6	0.365	16.4	21.5	0.763	9.73	36.2	13	4.6	3.43	10.4	18.5	0
29	17	12	7.69	10	10	10	6	4	6	70.7	68.3	40.3	24.6	56.4	0.435	7	19.8	0.353	14.6	19.2	0.758	10.3	33.7	14.7	6.07	3.31	11.3	18.9	0
27	18	9	12.47	13	6	11	1	5	6	71.1	66.3	40.2	25.5	56.6	0.451	7.11	21.2	0.335	13	18.2	0.711	10.9	37.6	14.3	5.19	3.41	12.6	17.5	0
29	22	7	7.61	15	5	13	2	7	3	74.8	65.1	40.7	27.2	58.2	0.467	6.31	18.1	0.348	14.1	21.8	0.647	12.2	39.5	13.7	4.79	5.28	12.4	15.5	0
26	19	7	9.81	11	6	8	5	6	2	75.2	68.8	40.6	26.3	57.9	0.454	8.65	24.3	0.357	14	19.7	0.708	11	38.7	13.1	6.54	3.88	14.2	19.8	0
27	18	9	10.67	11	6	8	5	7	2	77.3	72.1	40.6	26.3	61.5	0.428	7.26	20.3	0.357	17.4	24.2	0.717	13.4	38.1	13.8	7.48	2.85	12.1	16.4	0
