224  29
37	26	11	10.73	10	8	16	2	4	6	76.8	70.2	40.1	27	57.2	0.472	5.27	14.8	0.357	17.5	25.1	0.698	11.9	38.7	13.2	5.62	4.76	13	19	1
38	32	6	1.81	15	3	14	1	9	4	71.6	62.6	40	26.2	51.7	0.507	7.29	18.4	0.396	11.9	16.5	0.725	6.26	32.2	15.6	6.34	2.37	12.4	13.9	1
36	25	11	0.44	12	6	15	2	6	8	83.8	79.1	40.4	28.9	62	0.467	10.1	28.1	0.358	15.9	20.8	0.764	8.14	35.8	17.1	7	5.81	13.2	17.1	0
36	25	11	-3.84	12	4	15	2	9	7	73.1	68.5	40	25.7	58	0.443	10.1	26.1	0.387	11.5	17.8	0.646	9.67	34.6	15.2	7.47	2.42	12.2	16.4	0
35	30	5	7.1	16	2	16	1	8	1	80.2	64.9	40.1	28.3	57	0.496	8.29	20.7	0.4	15.3	20.5	0.747	11.6	41.1	19.1	4.09	7.17	13.1	18.3	0
41	33	8	9.41	13	5	15	1	6	5	73.6	63.3	40.4	26.6	57	0.468	8.8	24.7	0.357	11.6	17.5	0.661	8.41	33.3	14.3	6.37	3.07	9.24	15.7	1
37	29	8	4.93	15	3	14	1	11	3	82.6	73.1	40.5	28.4	60.5	0.469	9.57	24.4	0.392	16.3	21.9	0.743	9.24	35.6	16.2	6.22	4.05	9.65	17	1
37	26	11	11.78	11	7	12	3	6	5	81.6	73.3	40.1	29.9	65.3	0.457	8.24	22.9	0.359	13.6	18.3	0.743	13.8	42.4	18.2	5.76	4.08	12	15.9	0
34	25	9	9.03	15	3	16	2	6	2	76.2	67.6	40.4	28	58.2	0.48	7.03	19.9	0.353	13.2	18.1	0.731	9.82	36.6	14.7	6.15	3.88	11.7	17.5	0
37	30	7	8.74	15	3	16	1	8	2	80.4	65.7	40.1	27.9	56.7	0.493	9.54	22.7	0.42	15	20.2	0.743	8.62	35	16.2	5.7	4.86	10.8	15.7	1
34	26	8	4.61	15	3	15	1	7	4	76	68.8	40.3	28.1	61.6	0.455	6.94	19.7	0.352	12.9	18.5	0.697	11.4	34.4	15.3	7.32	3.47	10.6	19	0
34	22	12	10.11	10	8	14	3	5	6	79.4	73.9	40.3	28.6	61	0.468	7.35	20.1	0.365	15	21.4	0.698	12.2	38.3	15.5	6.18	3.44	12.7	18.1	0
37	23	14	10.02	8	10	14	5	4	6	66.6	63.8	40.5	22.5	53.9	0.417	5.62	17.7	0.318	16.1	21.8	0.736	11.9	37.2	10.7	6.97	5.35	12.4	16.5	1
35	26	9	10.12	13	5	13	2	8	4	73.8	65.7	40.3	25.3	57.5	0.44	7.8	20.5	0.38	15.5	20.4	0.757	11.5	36.1	15.7	6.34	4.46	12.1	19.4	0
35	22	13	10.62	9	9	13	3	4	7	75.2	70.5	40	27.9	60.6	0.46	6.57	20	0.329	12.8	19.4	0.661	12.3	41.4	15.4	5.43	5.97	13.6	16.4	1
37	27	10	9.6	11	7	17	1	4	6	74.6	64.8	40.3	26.1	56.6	0.46	6.81	19	0.359	15.6	22.2	0.704	11	36	14.3	7.08	4.27	12.3	18.1	1
40	36	4	10.24	14	4	12	1	9	3	86.6	70.2	40.4	30.5	61	0.5	11.6	28.9	0.401	14	17.9	0.779	9.63	35.9	16.4	6.47	4.05	10.7	16.1	1
37	26	11	9.36	11	7	14	3	5	5	80.1	69.6	40.1	28	64.2	0.436	8.7	24.6	0.353	15.4	20.1	0.766	14.1	37.9	15.2	8.14	5.19	11.4	21.6	1
35	29	6	9.45	15	3	17	1	9	2	84.4	74.7	40.4	28.9	58.7	0.492	7.83	21	0.372	18.8	24.1	0.779	9.86	38.3	16.5	5.86	3.11	12.6	17.2	0
37	32	5	7.63	16	2	15	1	9	1	76.6	65.9	40	26.4	55.4	0.477	6.59	16.9	0.39	17.2	22.4	0.765	10.3	36.7	13.5	5.43	3.22	11.2	16.9	1
36	26	10	8.6	12	6	15	3	6	5	79.3	73.9	40	27.7	60.1	0.461	6.47	17.7	0.365	17.4	22.9	0.761	11.1	36.1	13.8	7.72	4.72	11.9	20.5	0
35	27	8	11.87	12	6	15	2	6	4	72.9	63.7	40	26.3	55.9	0.471	6.57	18.3	0.359	13.7	18.9	0.723	12.9	38	15.5	5.14	4.74	13.4	17.6	1
34	25	9	10.23	12	6	13	3	7	4	76.3	68.9	40.3	26.6	55.8	0.477	7.68	21	0.366	15.4	20.7	0.741	8.44	32.1	13.3	6.06	2.82	10.2	18.8	1
36	30	6	5.49	16	2	18	0	8	3	74.3	61.3	40.3	26.9	58.8	0.458	7.33	21.2	0.346	13.1	19.1	0.686	12.1	36.9	15.5	7.25	4.81	10	15.7	0
37	28	9	10.91	11	7	15	1	4	6	80.8	70.2	40	27.5	57.9	0.475	8.41	22.2	0.378	17.4	22.8	0.762	10.5	36.2	13.1	6.11	4.65	11.4	18.2	0
35	26	9	8.87	12	6	18	0	3	6	82.1	72.1	40	29.6	61.3	0.483	6.66	19.2	0.347	16.2	23.5	0.689	11.7	37.8	14.6	7.4	5.14	11.9	19.5	0
36	27	9	11.01	14	4	9	1	8	4	77.9	66.5	40.4	26.5	58.8	0.45	7.72	21.6	0.358	17.2	23.6	0.729	11.6	37	12.5	7.56	4.64	12	18.4	1
39	37	2	4.13	17	1	15	1	10	0	82.6	61.5	40	29.5	58.5	0.504	7.33	19.2	0.382	16.4	22.8	0.717	9.69	40.7	15.3	6.79	4.69	11.5	16.9	1
35	24	11	11.94	12	6	12	3	5	6	80.8	72.3	40.7	29.5	62.5	0.472	9.83	24.6	0.4	12.1	17.3	0.7	9.09	34.8	15.8	7.77	3.54	10.1	15.9	0
36	31	5	12.23	16	2	14	1	10	1	83.2	71.9	40.4	29.8	60.9	0.488	8.83	21.9	0.404	14.9	21.9	0.678	11.9	38.7	16.2	6.94	4.5	12.7	17.8	1
38	32	6	10.49	16	2	15	2	7	3	84.9	71.5	40.1	29.8	63.1	0.473	7.03	19.9	0.353	18.2	25.8	0.704	12.4	39.8	15.4	6.03	5.26	11.7	18.8	1
34	25	9	11.15	12	6	16	1	5	5	77.3	66	40.3	28	61.3	0.457	7	19.7	0.355	14.3	20.8	0.686	13.4	39.5	13.6	6.68	5.47	11	19.2	0
35	20	15	10.5	10	8	14	2	2	7	71.9	68.7	40.1	25.9	55.1	0.47	7.8	20.9	0.373	12.3	18.5	0.669	9.37	36.4	16.9	4.31	4.63	14	20	0
38	26	12	10.17	10	8	15	3	3	8	75	66.4	40.4	26.4	54.6	0.483	9.5	24.7	0.385	12.8	16.4	0.779	7.37	29.2	13.9	5.79	2.84	9.16	15	1
36	31	5	-0.48	17	1	13	2	11	2	74.9	63.9	40.1	28.2	57.7	0.488	6.33	17.3	0.367	12.3	17.5	0.699	9.86	35.4	15.3	6.72	2.78	10.4	18.2	0
40	33	7	11.76	14	4	16	0	6	5	84.4	70.6	40.1	30.6	65.8	0.466	7.08	19.9	0.355	16.1	22.9	0.701	15.8	43.7	18.1	7.08	3.48	11.8	17.8	1
36	24	12	8.43	10	8	14	4	5	5	71.1	65.5	40	25.4	58.1	0.436	7.08	20.7	0.342	13.3	17.7	0.748	10.7	36.2	15	5.25	4.86	10.6	19.2	0
36	26	10	9.78	12	6	16	2	5	4	77.3	69.3	40.1	27.2	59.4	0.458	9.28	24.1	0.384	13.6	17	0.8	9.28	33.7	15.7	7.08	3.72	9.47	14.8	0
39	33	6	8.38	16	2	17	0	7	3	78.9	65.8	40.1	28	58.2	0.481	8.56	22.6	0.38	14.4	20.2	0.712	10.6	36.7	15.7	6.49	6.36	11.6	15.7	1
35	27	8	8.79	14	4	15	2	6	4	79.7	68.4	40.4	28	58.4	0.479	9	22.3	0.403	14.7	19.4	0.757	9.83	37.8	18.3	5.17	2.49	13	15.8	1
35	25	10	4.62	13	5	13	3	7	5	73.6	65.4	40.1	26.2	57.7	0.454	6.2	18.7	0.332	15.1	22.6	0.668	11.7	37.2	13.3	6.49	5.89	11.1	20.7	0
34	29	5	2.19	16	2	15	2	10	1	72	57.5	40	26.2	52.9	0.496	8.62	21.9	0.394	10.9	14.7	0.745	9.53	35.4	16.6	4.21	3.24	10.7	15.1	0
37	26	11	10.16	12	6	15	3	6	5	73.2	65.2	40.7	25	59.4	0.421	6.7	19.8	0.338	16.5	23.6	0.699	12.5	36.4	12.6	7.78	3.84	13	20.3	1
36	26	10	6.4	10	8	14	3	6	5	78.2	73.1	40.1	27.1	59.4	0.456	7.86	21.7	0.362	16.2	21.9	0.741	10.8	35.7	15.3	7	5.28	11.1	15.9	0
36	31	5	6.39	15	3	16	1	8	2	89.8	75.5	40	33.6	64.4	0.522	9.83	24.2	0.406	12.8	17.3	0.738	9.53	38.5	21.4	5.89	5.31	11.2	16.2	1
36	32	4	9.28	15	3	14	1	9	2	77.2	62.7	40	26.8	54.1	0.495	8.64	23.4	0.369	14.9	18.9	0.79	8.78	33.6	14	7.19	3.03	11.2	14.3	0
34	23	11	10.93	11	7	12	4	7	5	66.1	56.4	40.6	24.7	53.6	0.46	6.82	17.7	0.385	9.88	13.9	0.709	8.74	32.9	13.9	5.59	4.06	9.53	16.4	0
37	28	9	9.67	12	6	16	2	6	4	81.5	66.7	40.7	28.6	63.1	0.454	7.43	20.5	0.362	16.8	24.5	0.685	14.4	37.5	16.4	10	4.76	12.3	20.4	1
36	31	5	2.96	17	1	16	1	9	1	81	62.4	40	27.6	58.7	0.469	8.61	21.4	0.403	17.3	23.6	0.733	12.1	40.9	16.3	6.53	3.89	11.3	18.8	0
37	27	10	9.4	12	6	15	2	5	5	72.4	62.4	40.5	26.2	57.7	0.455	7.65	21.3	0.359	12.2	19	0.644	12.4	37.2	13.6	6.76	3.51	11.1	16.3	1
38	24	14	11.51	9	9	12	4	4	8	74.6	71.3	40.1	25.8	56.5	0.457	7.03	20.4	0.345	16	23.2	0.688	11.9	37.3	14.7	6	2.63	12.6	18.7	1
35	30	5	-1.76	17	3	14	0	12	4	71.1	60.8	40.4	25.3	55.9	0.453	7.6	19.8	0.384	12.8	17.6	0.729	9.26	34.1	12.9	6.57	3.03	10.1	18.3	0
33	22	11	7.55	10	8	13	3	5	5	79.9	71	40.2	27.8	59.7	0.466	7.15	18.2	0.393	17.2	23.5	0.731	11.1	36	14.2	6.88	3.24	10.2	19.6	0
36	25	11	6.28	11	7	14	3	6	4	73.1	63.5	40.6	26.2	57.7	0.454	7.08	19.4	0.365	13.6	17.1	0.793	9.39	36.1	13.6	5.83	5.06	10.7	18.3	0
36	25	11	10.59	11	7	15	3	5	4	81.1	72.5	40.3	27.3	59.3	0.46	9.11	23.6	0.385	17.4	24.1	0.723	11.8	36	13.3	6.28	4.28	9.83	16.8	1
36	28	8	4.23	15	3	11	4	9	2	78.9	65.6	40.1	28.1	57.8	0.486	7.81	20.5	0.381	14.9	19.7	0.758	10.6	39.6	13.9	5.11	3.08	11.6	17.3	1
34	28	6	-1.04	13	3	16	3	7	2	77.1	66.7	40.1	26.3	57.2	0.459	6.97	21.7	0.322	17.6	25.7	0.684	10.6	37.4	15.4	7.56	3.65	13	20.4	0
35	27	8	6.9	15	3	17	0	6	4	82.6	69.9	40.1	29.2	58.1	0.502	9.86	23.7	0.415	14.4	19.7	0.733	11.8	36.8	16	6.83	3.91	13.5	18.5	1
35	23	12	10.16	10	8	14	2	4	7	81.8	75	40.4	31.1	61.7	0.503	8.37	21.7	0.387	11.3	16.1	0.702	8.69	35.5	16.5	6.23	4.06	11.4	15.5	1
33	22	11	8.71	12	6	13	2	6	5	77.6	69.3	40.3	27.5	61.4	0.447	8.15	21.8	0.374	14.5	20.3	0.717	11.9	38.1	15.8	6.76	4.73	10.3	16.3	0
38	33	5	11.22	15	3	16	0	7	3	81.3	67.6	40.5	28.7	58.1	0.495	8	19.2	0.418	15.8	22.2	0.713	10.6	38	15.9	6.66	4.16	12.6	18.9	1
36	27	9	8.84	13	5	17	0	4	7	79.5	68.1	40.4	28.6	59.7	0.478	6.78	18.5	0.366	15.6	22.6	0.69	12.8	38.8	14.2	5.72	5.75	10.8	20.4	0
36	27	9	8.31	12	6	16	1	4	6	75.7	66.7	40.1	26.2	53.9	0.486	7.42	20.5	0.361	15.9	20.7	0.768	8.86	35.8	13.6	5.83	5.39	12.7	16.8	1
35	27	8	10.69	13	5	15	1	6	5	75.2	67.4	40.1	25.9	54.1	0.479	6.89	18.4	0.375	16.5	22.1	0.749	9.43	34.5	12.5	6.14	3.63	10.9	16.6	1
35	25	10	-0.7	13	5	11	3	8	6	72.5	68.9	40.1	26	57.9	0.449	7.97	20.5	0.39	12.6	20.5	0.616	10.5	36.7	13	6.14	3.51	12	20	0
40	33	7	10.69	14	4	15	1	6	5	82.8	70	40	30.9	64	0.482	5.6	17.1	0.327	15.4	20.6	0.747	14.2	40.6	17.7	6.72	4.42	10.8	17.9	1
36	23	13	4.44	11	7	11	3	6	8	68.8	64	40.4	23.6	51.8	0.455	8.28	22.1	0.374	13.3	17.6	0.757	5.42	30.3	11.9	5.67	2.61	9.92	15.6	0
36	24	12	9.57	11	7	14	2	5	5	75.1	70.6	40.1	27	56.7	0.476	7.28	19.4	0.374	13.8	18.6	0.742	10.6	35.1	13.3	5.47	3.97	9.97	15.1	1
37	29	8	11.14	12	6	14	1	7	5	79.7	71.1	40.4	27.5	60.1	0.458	10.3	24.5	0.422	14.3	19.8	0.722	11	38.3	14.5	6.68	5.08	13.1	17	1
38	31	7	8.64	14	4	18	0	5	5	78.7	68.8	40.1	27.4	58.7	0.467	6.84	19.9	0.343	17.1	23.8	0.715	11.6	36.4	13.6	7.24	5.82	11.3	17.8	1
35	24	11	8.46	10	8	13	4	7	4	73.6	70.1	40.4	25.2	59.8	0.421	7.11	22.2	0.321	16.2	22.3	0.725	11.5	36.1	15.7	6.54	3.51	11.3	16.9	0
36	28	8	4.93	13	5	12	4	10	2	77.2	70.1	40.1	27.1	59.8	0.453	6.97	21.3	0.327	16	22.4	0.716	10.1	38.3	14.8	5.11	3.31	9.86	16.2	0
34	28	6	-5.47	18	0	14	0	9	4	80.2	63.3	40	28.6	59.8	0.478	7.91	21.8	0.363	15.1	20.6	0.735	11.9	34.9	18.7	9.12	3.59	12.1	20.6	0
37	23	14	9.75	9	9	13	4	3	7	70	65.1	40.4	23.9	56.2	0.425	8.51	23.7	0.36	13.7	19.9	0.688	12	35.6	13.3	8.11	4.38	11.9	16.2	1
37	28	9	8.45	13	5	17	1	5	5	76.4	66.4	40.5	26.8	59.7	0.449	7.59	22.3	0.341	15.3	22.7	0.672	12.9	39.5	16.5	7.03	3.59	11.7	18.1	1
36	27	9	8.79	13	5	16	1	5	5	77.2	69.5	40.6	27.1	55.6	0.489	7.58	20.7	0.366	15.3	21.2	0.721	9.64	37.1	15.5	5.53	4.14	12.5	15.3	0
40	35	5	9.71	16	2	15	1	10	2	78	63.6	40.1	27.1	56.2	0.483	8.68	24	0.362	15	19.1	0.782	8.78	34.6	15.9	7.05	3.4	11	17	1
36	25	11	4.35	14	4	15	2	7	4	77.3	67.8	40.3	28.1	62.2	0.451	7.28	20.7	0.352	13.9	20	0.692	12.4	37.4	14.3	8.58	3.75	11.3	19.6	0
37	29	8	11.12	13	5	15	0	5	6	71	60.1	40.1	26.1	53.1	0.491	6.05	15.1	0.402	12.8	17	0.752	8.73	32.1	14.9	5.38	3.22	9.32	16.1	1
35	26	9	4.24	16	2	14	1	9	3	72.4	59	40.3	24.8	57.8	0.429	7.14	22	0.324	15.7	21.9	0.717	11.7	37.3	14	7.29	3.57	9.89	20.1	0
35	22	13	9.4	12	6	13	5	6	5	67.8	63.8	40.3	23.3	54.8	0.426	6.54	18.7	0.349	14.6	20.8	0.703	11.4	35.1	11.4	5.86	3.26	11	16.8	1
34	28	6	8.43	14	4	15	1	8	3	80.5	70.4	40	27.3	60.4	0.452	7.5	20.6	0.363	18.4	25.2	0.73	12.8	40.8	16.1	7.24	2.97	12.6	19.9	0
30	23	7	-1.03	13	1	12	0	9	6	74.9	63.8	40.2	26.5	56.4	0.47	6.33	17.4	0.363	15.6	23.3	0.67	13.6	40.3	15.1	5.67	4.57	13.3	17.7	0
24	22	2	5.36	13	1	11	0	7	1	84.4	66.4	40.2	31.1	63	0.493	10.3	24.7	0.418	11.9	17	0.697	12.9	36.5	17	8.96	3.75	12.4	17.2  1
26	26	0	3.43	15	0	12	0	7	0	92.1	69.1	40	34.2	62	0.551	7.31	20	0.365	16.5	22.7	0.727	9.58	37.9	18.3	8.31	2.85	12.1	16.7	1
27	24	3	4.14	14	3	15	0	5	3	77.6	57.9	40	27.4	61.6	0.444	9.33	25.9	0.361	13.6	18.3	0.741	14.3	41.1	14.1	8.19	4.67	10.9	18.7	1
26	17	9	8.06	13	6	11	1	5	6	72.8	68.5	41.2	26.4	57.1	0.462	6.65	18.1	0.367	13.4	18.6	0.721	9.88	35	13.6	5.08	2.65	11.2	16	1
28	22	6	6.34	13	4	16	1	5	4	82.4	70.7	40.2	29.5	64.8	0.455	7.86	23.2	0.339	15.6	21.2	0.737	11.9	40	15	8.07	5.18	13.1	16.9	1
24	20	4	12.5	14	3	13	1	6	2	76.3	65.4	40.2	27.8	57.6	0.483	7.54	19.5	0.387	13	16.7	0.778	9.13	37.5	15.5	4.42	4.29	11.1	14.7	1
29	17	12	7.69	10	10	10	6	4	6	70.7	68.3	40.3	24.6	56.4	0.435	7	19.8	0.353	14.6	19.2	0.758	10.3	33.7	14.7	6.07	3.31	11.3	18.9	1
29	22	7	7.61	15	5	13	2	7	3	74.8	65.1	40.7	27.2	58.2	0.467	6.31	18.1	0.348	14.1	21.8	0.647	12.2	39.5	13.7	4.79	5.28	12.4	15.5	1
30	24	6	10.36	16	2	12	1	7	3	79.6	69.8	40	27.8	64.6	0.431	10.7	30.4	0.351	13.3	18.5	0.72	12.4	40.5	14.2	8.63	4.37	14	18.5	1
28	20	8	8.91	14	6	11	3	7	4	77	68.3	40.4	28.5	59.8	0.476	9.71	26.5	0.367	10.3	16.1	0.642	8.46	36.1	15.9	7.07	3.54	11.1	15.5	1
22	16	6	9.39	11	4	12	1	3	4	78.9	70.3	40.5	28.2	59.4	0.474	8.23	21.1	0.39	14.3	19.4	0.738	11.6	37.4	14.6	7.41	5.14	14.3	18.5	1
28	24	4	-0.09	16	2	13	0	8	3	71.5	55.5	40.4	26.3	52	0.505	7.18	19.5	0.368	11.8	16.4	0.723	7.18	32.6	15.8	6.93	2.39	11.9	14.3	1
26	16	10	-2.58	10	5	8	3	5	7	81.8	75.8	40	28.2	62.2	0.454	11.3	29	0.39	14	17	0.824	8.42	35.2	12.7	6.38	4.08	11.5	17.7	1
26	20	6	6.66	14	4	11	2	7	2	74.4	67.4	40	27.5	58.3	0.472	8.38	22.1	0.379	11	15.6	0.704	9.15	33	13.4	7.46	3.62	11.4	15.7	1
25	16	9	8.63	9	7	13	1	2	7	75.8	70.7	40.2	27	61.4	0.441	8.12	24	0.338	13.6	17.4	0.784	10.9	35.9	15.3	8.72	4.92	11.2	14.5	1
